,year,type,subject,professor,day,satisfy,writer,ratings0,ratings1,ratings2,ratings3,comment,helpful
543,19-2,COSE362,기계학습,육동석,#월(1) 수(1),3,호미밥집,3,4,3,3,기계학습 내용을 수학적으로 풀어서 설명해주십니다. 앞쪽에 앉아서 모든 내용을 다 필기하면 B+은 나오는 것 같습니다.,도움이 돼요 0
544,19-2,COSE362,기계학습,육동석,#월(1) 수(1),4,tjdtjdtj,5,5,4,4,"육교수님 스타일의 수학적인 방법으로 접근하는데, 수학적으로 매우 복잡하고 어렵습니다. 특히 아이겐벡터 설명하실때 다들 맨탈 놓고 수업들었던거 같네요. 한번이라도 수업빠지면 못따라가요.. 출첵은 안하시지만 꼭 매일 들으세요! 어려운만큼 성적은 잘주십니다.",도움이 돼요 0
545,19-2,COSE362,기계학습,육동석,#월(1) 수(1),4,키이스트,5,4,4,5,코딩을 전혀 하지 않는 대신 수학적인 이론 지식을 아주 깊게 얻을 수 있습니다.,도움이 돼요 0
546,19-2,COSE362,기계학습,육동석,#월(1) 수(1),3,밍유,4,4,3,4,"미적분학, 선대, 확률론, 기계학습 에 대해  어느정도 선수지식이 있다면 조금 더 쉽게 수업을 들을 수 있습니다.
머신러닝의 핵심 기법을 수학적인 관점에서 타당성을 확보하고 개념을 이해해보는 수업입니다. 컴퓨터학과 수업인데 컴퓨터를 쓴 적이 거의 없습니다. 수업 중에는 수학적으로 증명하고 판서가 조금 난잡하기 때문에 이해가 조금 어려울 수 있지만, 찬찬히 다시보면 얻어가는 것은 꽤 있습니다. 

머신러닝을 어느 정도 배웠는데 그 기저에 깔려있는 학문적인 근거를 알고 싶거나, 수학을 조금 할 줄 아는 분들에게 추천하는 강의!",도움이 돼요 0
547,19-2,COSE362,기계학습,육동석,#월(1) 수(1),4,커신,5,5,3,3,굉장히 어려운 수업이었습니다 학습량은 적절히 많은 느낌.. 어려워요 실습은 전에는 있었는데 빠진거 같네요,도움이 돼요 0
548,19-2,COSE362,기계학습,육동석,#월(1) 수(1),3,오브,4,5,5,3,"육동석 교수님의 강의는 늘 그렇듯 1교시 + 판서 위주 + 극악의 난이도로 학기중에는 고통스럽지만 꾸역꾸역 버티면 최고의 학점으로 보답해주십니다.
하지만 개인적으론 시간표가 겹치지 않는 이상 다른 기계학습을 듣는 편이 얻어가는게 많을 것 같습니다.",도움이 돼요 0
549,19-2,COSE362,기계학습,육동석,#월(1) 수(1),4,호후하,4,4,4,4,수식으로 쭉 설명해주십니다. 강의시간에는 그냥 다 받아쓰고 나중에 독학하면서 이해하는 것도 나쁘지 않은 전략이라는 생각이 듭니다. 이번 학기의 경우 실습은 딱히 하지 않았습니다. 선택적으로 들을 수 있도록 조교님이 한번 강의해 주시는 시간이 있긴 했으나 평가에 들어가지 않았습니다.,도움이 돼요 0
550,19-2,COSE362,기계학습,육동석,#월(1) 수(1),4,종강종강종강,4,5,2,4,"첫 ot빼고는 모든 수업을 판서로 수식을 풀어나가면서 진행하시는데 다들 필기하고 사진찍느라 정신이 없다.. 수식만 쓰고 끝나느라 가끔 내가 뭘 배웠나 싶기도 함.. 이과수학이 많이 나오고 처음 듣는 알고리즘이 나와서 어렵게 느껴졌다. 
중간, 기말고사 둘 다 cheat sheet a4용지 앞뒤로 한 장 만들어서 시험 때 참고할 수 있으나 큰 도움이 안될 수도 있다. 시험문제가 단순히 수식을 전개하는 것이 아닌 이해한 개념을 바탕으로 문제를 풀 수 있어야하기 때문이다. 단순히 수식 전개하는 것은 1~2문제 정도? 중간고사 때 특정 개념을 묻는 문제가 2~3문제정도 나왔다. 공부량도 어마무시하고 문과생은 따라잡기 더더욱 힘들다. 
출석체크는 안하시고 이번 학기부터 과제를 없앴다고 한다(!) 중간, 기말고사 두 번보고 끝나서 편하기도 하다. 수업시간에 질문하면 교수님께서 친절하게 대답해주시고 가끔 조크 던지시는 모습이 좋다",도움이 돼요 0
551,19-2,COSE156,모두를위한파이썬프로그래밍,유길상,#월(1) 화(3) 수(1),4,wSiKPTb4kN+dQaC9lLRgbeGlqt3/rJ1lVNcNwsbz,3,3,4,4,교수님은 아주 착하시고 열정적이십니다. 단지 문제가 있다면 프로그래밍이라는 특성상 이해와 적용이 좀 사바사 라는 것입니다.저는 이해는 잘했지만 적용이 안되서 시험문제푸는게 좀 힘들었습니다. 응용력이 중요하더라구요. 하지만 처음해보는 사람도 충분히 이해할 수 있게 가르쳐주십니다. 그리고 노트북 필수라 노트북 무거우시면 태블릿 사서 다니세요.,도움이 돼요 0
552,19-2,COSE156,모두를위한파이썬프로그래밍,유길상,#월(1) 화(3) 수(1),5,얼떨떨동글이,2,2,4,3,교수님께서 인품이 정말 좋으십니다. 학생들의 편의를 위해 부단히 노력해 주시는 게 너무 보여서 감사했습니다. 교양 강의여서 편한 마음으로 들었는데 비전공자라면 한번쯤 들어 보시는 것도 강력히 추천드립니다.,도움이 돼요 0
553,19-2,COSE156,모두를위한파이썬프로그래밍,유길상,#월(1) 화(3) 수(1),5,hism1125,4,2,5,4,"학점 잘 주시고 내용도 쉽습니다.
파이썬에 대한 기초 내용을 가르치는데 저는 과에서 이미 학습한 내용이라 비교적 쉽게 수강하였습니다.",도움이 돼요 0
554,19-2,COSE156,모두를위한파이썬프로그래밍,유길상,#월(1) 화(3) 수(1),4,짱걸2,2,3,4,4,"교수님이 매우 착하십니다 ㅎㅎ
시험은 쉬운 편이고, 시험의 비중이 크지 않아서 출석, 과제도 열심히 하셔야 합니다!!!",도움이 돼요 0
555,19-2,COSE156,모두를위한파이썬프로그래밍,유길상,#월(1) 화(3) 수(1),4,tjtns,2,3,3,4,"과제도 쉽고 시험도 오픈북이라 많은 공부가 필요 없다.
학점은 하는 만큼 나오는듯",도움이 돼요 0
556,19-2,COSE156,모두를위한파이썬프로그래밍,유길상,#월(1) 화(3) 수(1),5,조랭이떡,2,3,4,3,"중간고사까지는 배우는 내용도 쉽고 진도도 굉장히 차근차근 천천히 나가시기 때문에 따라잡기도 쉽고 처음 접하는 사람이 공부하기에도 어렵지 않습니다. 시험 역시 오픈북인데 시험 문제가 수업 시간에 다뤘던 내용을 간단히 응용하는 정도이기 때문에 괜찮은 편입니다. 다만, 중간고사 이후 다루는 내용이 제가 느끼기에는 갑자기 어려워져서 따라가기가 좀 어려웠지만 수업 잘 듣고 이해만 어느 정도 하셨다면 괜찮을 것 같습니다. 시험 내용이 수업 중 다룬 내용만큼 막 어렵진 않았었던 것 같습니다. 학점도 잘 주셔서 추천합니다. 교수님도 친절하시고 좋습니다.",도움이 돼요 0
557,19-2,COSE156,모두를위한파이썬프로그래밍,유길상,#월(1) 화(3) 수(1),5,들을게없어,1,1,5,3,"요즘 돈주고도 배우는 파이썬인데 학점까지 따면서 배울 수 있다. 절대평가라 학점도 에이쁠 폭격을 하신듯 하다.
프로그래밍을 처음 접하는 비전공자 입장에서도 매우 쉽게 수업을 진행하시고 시험문제도 수업만 잘 따라가면 쉽도록 내신다.
교수님도 정말 친절하셔서 문제가 생길때 마다 메일로 문의드리면 빠르게 답장해 주신다.

이 수업으로 파이썬 기초를 익히고 방학때 개인적으로 더 필요한 심화내용을 독학하면 딱 알맞을듯 하다.",도움이 돼요 0
558,19-2,COSE156,모두를위한파이썬프로그래밍,유길상,#월(1) 화(3) 수(1),5,uororo1,3,3,5,5,프로그래밍에 관심있는 문대생인데 강의 난이도는 기본 베이스가 있는 학생이라면 따로 공부 안해도 될 정도로 간단한것 같아요! 그리고 학점도 잘 주시는거같구 출석도 아예 체크 안하시고 꿀강인 편인것 같았습니다.,도움이 돼요 0
559,19-2,COSE156,모두를위한파이썬프로그래밍,유길상,#월(1) 화(3) 수(1),4,전전,3,2,4,5,출석은 교수님 책상 앞에 있는 수강명단에 매일 싸인하는 방식으로 합니다. 수업은 그렇게 안 어렵고 수업만 잘 따라가도 과제 시험은 충분히 잘 할 수 있어요. (시험 오픈북) 그리고 노트북은 필수입니다.,도움이 돼요 0
560,19-2,COSE156,모두를위한파이썬프로그래밍,유길상,#월(1) 화(3) 수(1),2,scarlet,1,1,5,1,"일단 저는 C와 python에 대한 기본적인 지식을 가지고 있는 사람입니다.
중간 이전까지는 기초적인 문법 그 이후에는 계산기와 웹 크롤링, 유투브 동영상 다운로더 등을 만들어봅니다.
과제 2번과 시험 2번으로 이루어져 있는데 결과를 알려주지 않습니다.
출석 같은 경우에는 그냥 들어와서 앞에 있는 종이에 알아서 체크하는 방식으로 수업 끝나고도 체크가 가능합니다. 저는 이부분이 마음에 안들었는데 어떤 분은 1교시 수업인데 10시 10분에 들어와서 출석만 체크하고 가시더라구요....",도움이 돼요 0
561,19-2,COSE214,알고리즘,이도길,#화(6) 목(6),5,퓨퍄,4,3,4,3,"C언어 실력과 함께 교수님에 대한 덕심을 키울 수 있는 수업이었다 도길교수님 수업이라면 기꺼이 재수강도 할 수 있다 난...학점을 너무 잘 주셔서 재수강을 못 하는 게 슬플 정도다........ . . . .
과제가 매주 하나씩 나와서 부담스러울 수도 있는데 정말 도움이 많이 되고 과제 준비해온 걸 뿌듯해하면서 설명하시는 교수님이 매우 귀여우시다
과제를 매주 성실히 했다면 시험을 뚝배기에 말아먹어도 비쁠 가능",도움이 돼요 1
562,19-2,COSE214,알고리즘,이도길,#화(6) 목(6),5,마룽마룽,4,4,5,5,"갓도길. 빛도길. 그저빛.

이도길 교수님의 자료구조 수업에 한 번 치이신 분들은 겁이 나서 수강신청 때 도망가셨을 겁니다.
하지만 정말 후회하실 선택 하신 겁니다. 자료구조에 비해 과제량은 반이나 줄었거든요~
알고리즘 수업 하면서 다뤘던 주제 중 하나를 골라 코딩 과제로 내 주십니다. 자료구조 수업때는 과제를 10개나 내 주셨는데 이번 알고리즘 수업에서는 5번 과제가 나갔습니다. 난이도도 괜찮았어서 과하지도 않고 정말 유익했다고 생각합니다. 짱짱

수업도 테마별로 알고리즘을 설명해 주시는데 나긋나긋 잘 설명해 주십니다. 이해가 정말 잘 돼요 :)
출첵도 한 번도 안 하셔서 부담 안 가지셔도 됩니다! 

중간고사, 기말고사 문제도 개념 위주의 문제가 50% 정도 나오고, 알고리즘의 과정과 결과 작성하는 문제가 50% 정도 나옵니다. (때에 따라서는 간단한 코딩 문제도 나옵니다.) 난이도도 공부를 조금만 하셨다면 충분히 풀 만한 문제가 나와서 정말 괜찮아요!

중간은 거의 다 맞았다고 생각했고, 기말을 조금 망쳤다고 생각했는데 A+이 나왔습니다! 대신 중간고사 기말고사 성적은 블랙보드에 안 올려 주셔서 몇 점을 맞았는지는 모릅니다.

결론적으로 부담없고, 배워가는 게 많고, 학점도 잘 받고, 아주 좋은 강의였습니다.

2학년 되는 칭구들아, 자료구조랑 알고리즘은 무조건 이도길 교수님이다!!! 후회 안 한다!!",도움이 돼요 1
563,19-2,COSE214,알고리즘,이도길,#화(6) 목(6),4,으앙으앙아,4,4,2,3,나만 성적 잘 안나온듯.... 과제 5개 다 함(재제출 열렷을때 낸것도 있음) 중간 얼마나온지 모름 근데 기말 과제 못함 학점 개 나가리,도움이 돼요 1
564,19-2,COSE214,알고리즘,이도길,#화(6) 목(6),4,404,4,3,5,5,"출석체크는 안하십니다. 교수님께서 준비도 많이 해오시고 설명도 자세해서 강의 들으면 바로 이해할 수 있지만 혼자서 공부하려면 시간이 조금 걸립니다. 프로그래밍 과제가 5개 나왔고 리눅스에서 C로 컴파일 하도록 시킵니다. 전체적인 가이드라인과 뼈대는 교수님께서 주시고 나머지를 학생들이 채워가는 형식입니다. 과제 설명 시간에 가면 힌트를 많이 주셔서 방향을 잡기 쉽습니다. 2-3일정도 집중해서 하면 풀 수 있는 수준이지만 다른 과제들과 겹치면 힘들수도 있습니다. 하지만 과제하면서 배우는 점이 많아 하나씩 완성하면 보람찬 기분을 느낄 수 있습니다.
 중간기말 모두 예상 가능한 범위에서 평이하게 나왔습니다. 시간복잡도를 쓰거나 개념 빈칸 채우기 같은 문제가 주로 나오고 코드를 길게 짜는 문제는 없고 짧게 열 줄안으로 하거나 한 두줄 개선하는 정도입니다. 수업 성실히 듣고 과제만 잘 해내면 시험에서 점수 얻기도 쉽고 실제로 점수도 잘 주십니다.
 열심히 할 자신이 있고 좀 힘들지만 제대로 배우고 싶다고 하면 추천하는 강의입니다.",도움이 돼요 1
565,19-2,COSE214,알고리즘,이도길,#화(6) 목(6),4,허쉬허쉬,3,4,5,5,"그 저 빛
과제도 실력 증진에 도움이 많이 되고요
본인 말씀대로 따라만 가면 학점 잘 주십니다. 
PS를 아에 할 줄 모른다 하면 추천!",도움이 돼요 1
566,19-2,COSE214,알고리즘,이도길,#화(6) 목(6),5,꿀강만노린다,1,1,5,4,믿고 듣는 이도길 교수님! 에이쁠 진짜 잘 주시고 과제는 적당히 있는 편 입니다.,도움이 돼요 0
567,19-2,COSE214,알고리즘,이도길,#화(6) 목(6),5,갸앙,3,1,4,4,피피티를 혼자 읽으면서 수업하시다가 조금씩 첨언하시는 스타일이라 수업만 집중해서 듣기엔 조금 지루할 수 있긴 하지만 저는 혼자 공부하는 게 더 편해서 잘 맞았습니다.,도움이 돼요 0
568,19-2,COSE214,알고리즘,이도길,#화(6) 목(6),5,호박고구마요,4,4,5,5,과제만 따라가도 많은걸 얻을 수 있는 수업입니다. 교수님이 준비를 많이 해오셔서 항상 얻어가는 내용이 많은 수업입니다.,도움이 돼요 0
569,19-2,COSE214,알고리즘,이도길,#화(6) 목(6),3,서러운비버,3,3,4,2,"교수님이 수업에 대해 신경을 많이 못쓰신단 느낌을 받았습니다. 아마 다른 일을 병행하셔서 그런것 같지만..
수업자료는 수업 시간 직전에 올라오고, 약간 때우는? 형식의 자료도 많이 있었던거로 기억합니다.
수업은 책을 요약해주신걸 따라가는 형식으로 진행됩니다.
저는 개인적으로 좀 지루했어요.. 이런 저런 알고리즘 알아가는 것은 좋았지만 각각 알고리즘을 너무 세세하게 알려주시다 보니 지루한 감이 있었어요. 
혹시 본인이 알고리즘에 너무 취약하다 하시는 분들은 수강하면 도움이 될 것 같아요. 정말 하나하나 세세하게 다 알려주십니다.",도움이 돼요 0
