,Unnamed: 0,year,type,subject,professor,day,satisfy,writer,ratings0,ratings1,ratings2,ratings3,comment,helpful,ratings4
574,574,20-1,COSE363,정보와정보학,김자미,#화(3) 목(3-4),2,Jasik,3,4,2,2,과목에서 다루는 내용 처음부터 끝까지 연결이 될만큼 설명이 잘 된 것 같지 않다.,도움이 돼요 0,1
575,575,20-1,COSE363,정보와정보학,김자미,#화(3) 목(3-4),4,basshead,3,3,3,3,인강 들어서 편했네요인강 들어서 편했네요,도움이 돼요 0,3
576,576,20-1,COSE363,정보와정보학,김자미,#화(3) 목(3-4),1,꿀강만노린다,5,5,3,1,돌아가면 이 과목을 수강 신청한 제 자신에게 STAY를 외치고 싶네요.,도움이 돼요 0,1
577,577,20-1,COSE363,정보와정보학,김자미,#화(3) 목(3-4),2,anjunara,2,2,2,1,"과목 자체가 쉽지만 집중이 잘 안되고 얻어가는게 있나 싶었음 전체적으로 무난             
참고로 작성자는 C+맞음",도움이 돼요 0,2
578,578,20-1,COSE363,정보와정보학,김자미,#화(3) 목(3-4),2,풍선날리는사람,2,2,5,2,"비대면수업이라 출석체크는 없었습니다.

한 학기를 절반으로 나누어서 앞에서는 정보학에 대한 개념들을 배우고, 뒷부분에서는 통계실습하는 법을 배웁니다. 정보학 부분은 너무 추상적이고 교수님의 설명도 명확하게 다가오지 않아서 공부하기가 좀 힘듭니다.
중간고사, 기말고사 두번 시험보고 중간과제로 보고서 작성하는 것이 있습니다.
중간고사와 기말고사는 ZOOM으로 화상통화를 킨 상태로 비대면시험을 봤습니다. 
중간고사는 정보학 관련해서 개념을 물어보는 내용이고, 기말고사는 SPSS와 WEKA를 사용해서 주어진 데이터를 분석해서 보고서 작성하면 되는 시험입니다.

학습한 것에 대한 성취감은 거의 느겨지지 않지만, 학점은 잘 주시는 것 같습니다.",도움이 돼요 0,1
579,579,20-1,COSE363,정보와정보학,김자미,#화(3) 목(3-4),2,치킨맛피자,2,2,3,2,초반엔 계속 뜬구름잡는 듯한 내용이었다가 후반에 가서야 SPSS로 넘어가면서 좀 통계학스러워지고 괜찮았던 거 같습니다. 교수님 강의력은 썩 좋으신 편은 아니었지만 학생들 의견을 잘 들어주셨습니다. 학점이랑 학습량은 그냥저냥...? 막 유익하진 않은 거 같음,도움이 돼요 0,4
580,580,20-1,COSE363,정보와정보학,김자미,#화(3) 목(3-4),1,벽장,3,1,1,1,"최악. 절대 듣지 않길 추천.
교수자가 강의에 대한 자부심도 없고 무엇인가 전달하려는 욕심도 없음",도움이 돼요 0,2
581,581,20-1,COSE363,정보와정보학,김자미,#화(3) 목(3-4),3,dadads,5,5,5,1,정보란 무엇일까를 고민하던 중 확률과 머신러닝을 맛보다가 종강한 수업.,도움이 돼요 0,2
582,582,20-1,COSE363,정보와정보학,김자미,#화(3) 목(3-4),5,다니엘,5,5,5,5,"정말 재밌게 들었습니다.
코딩이 필요없는 데이터 사이언스 강의여서 
편하게 들을 수 있었어요",도움이 돼요 0,2
583,583,20-1,COSE363,정보와정보학,김자미,#화(3) 목(3-4),1,제발졸업만,2,2,5,1,배운거 없음. 학점 잘줌. 대체 정보학이란 무엇인가,도움이 돼요 0,2
584,584,20-1,COSE363,정보와정보학,김자미,#화(3) 목(3-4),3,oc0110,4,3,3,2,"학점 그렇게 잘 주지는 않습니다. 텀프가 시간이 좀 걸리고, 명확한 답이 있는 과목은 아니지만 교수님이 선호하는 답변이 있어서 그것을 잘 캐치하는게 중요합니다. 성취감은 그닥..",도움이 돼요 0,3
585,585,20-1,COSE363,정보와정보학,김자미,#화(3) 목(3-4),1,Youn Taylor,3,3,2,2,수업 이해가 쉽지 않았고 시험 및 과제 채점 기준이 제대로 공개되지 않았다.,도움이 돼요 0,4
586,586,20-1,COSE363,정보와정보학,김자미,#화(3) 목(3-4),1,나토나토,2,4,2,1,"한줄요약 : 도망쳐

일단 중간-기말 사이에 프로젝트를 진행했는데, 그 프로젝트가 거의 90% 유사하게 기말고사 문제로 출제되었다.
문제는 프로젝트에 대한 성적 공개/피드백/채점기준 공개 등이 전혀 되지 않은채로 기말고사가 치뤄져서, 같은 감점사항에 대해 똑같이 당할수밖에 없는 식이다
참고로 아예 프로젝트/기말고사 성적 공개 않고 학기를 마쳤다. 절대평가가 맞긴 한지, 내가 어디를 잘못했으며, 어떻게 발전시켜야 하는지, 내 시험성적이 맞는지 이의제기를 할 기회조차 주어지지 않고 달랑 학점만 놓고 간 셈이다. 훌륭하게 학점자판기의 역할을 이수했다고도 볼 수 있겠다.

강의계획서엔 AI, 기계학습, 자연어처리 등을 선행과목으로 써놓았다.
무슨 4학년전공이 같은 4학년전공인 자연어처리를 선행과목으로, 심지어 1학기에 개설이 되는지 좀 의아하긴 했지만 그냥 들었다.
근데 이게 AI-ML-NLP에서 이어지는 내용을 학습할테니 사전지식이 필요하다는 선행과목이 아니었던 듯 하다.
강의에선 관련 내용을 다루지 않을거니 배울 기회따위 없지만, 실습할때랑 시험볼때 알아야 하니 어쨋든 알고 들어오라는 그런 의미였던거같다.

통사론과 의미론, 양자역학, 고양이 등 기묘한것들을 조각조각 배우다 기말이후 실습한다면서 2주정도 확률통계 슥 지나가고 간단한 예제 몇개 해본다음 바로 실습-프로젝트로 들어갔다.

실습은 학생들이 직접 한 설문조사 자료로 했는데, 다들 귀찮아서 1번 때려넣은 덕분에 130명중 115명정도가 1번에 체크되있는 환상적인 데이터를 통계/분석해야했다
기말고사도 저 데이터로 했다. 뇌피셜 신나게 돌려서 좀이라도 연관있어보이는 항목을 집어도 응답이 저래서 뭘 할수가 없었다. 모든 데이터가 연관없음뜨는데 뭐

학점은..모르겠다
위에도 썼듯이 프로젝트/기말 성적 공개를 안했는데 잘줬는지 안줬는지 어떻게 알겠나

참고삼아 내 경우만 보자면, 이 과목 빼고 평균계산하면 0.2넘게 오른다


강의 외적으론, 중간고사를 과제대체 없이 굳이 실시간시험으로 고집했는데, 캠이랑 마이크가 반드시 필요하대서 기껏 샀는데 시험 시작 3분 후 마이크 시끄러우니 다 끄래서 허공에 날린 1만원같은 사소한것부터,

중간고사때, 시험에서 허용할 참고자료(기기)를 설문조사로 결정하겠다 하고 설문조사 항목에 종이자료 / 스마트폰 / 태블릿 / PC 등으로 세분화해서 설문조사 받은것까지 총체적으로 문제가 많았다.
다행스럽게 모든 전자기기를 사용하는 방안이 채택되긴 했지만, 태블릿만 허용 같은걸로 진행되었으면 태블릿 없는 사람은 뭐 어쩌라고 저렇게 설문을 한건지 이해하기 힘들다.

기말고사도 마찬가지로, 12시~ 14시에 잡힌 수업이 11시~14시가 나은지 12시~15시가 나은지를 설문조사 했다.
상식적으로 주어진 2시간보다 시험시간이 길어질 경우에는 저녁이나, 금요일이나, 아예 주말로 바꾸는게 맞지 않나 싶다. 진짜로 교수들한테 학생들이 자기과목만 듣는게 아니란걸 교육으로 만들어서 의무수강하게 해야한다.

또 지침이 바뀌어서 다른과목이 다 기말고사는 대면시험보는데 끝까지 온라인시험으로 진행해서, 이전교시 과목과 시험날이 겹쳤으면 1시간 넘게 통학하는 난 어디 모텔에라도 뛰어가서 시험봐야하나 싶었다.
그래도 이건 시험 약 1주?전에 강의실에서도 볼 수 있다고 공지되긴 했던걸로 기억한다.

수업 진행에서도, 중간고사 이후의 수업내용들은 기말고사 전까지 공개하겠다고 했는데(원래는 하루 지나면 수업을 내렸다) 그러고선 평소랑 똑같이 하루 지나면 수업 내리다가 한 3주 지나니까 갑자기 수업들이 다 올라와있더라.

뭐 믿을수가 없어서 걍 유튜브 다운로드로 죄다 다운받고 말았다.",도움이 돼요 0,4
587,587,20-1,COSE363,정보와정보학,김자미,#화(3) 목(3-4),1,loyalsp13,1,1,1,1,"중간고사 전 까지 대체 왜 배워야 되는지 납득이 안 가는 기초정보학에 대해 다룹니다. 교수님 강의력도 안 좋고 강의 자료, 교재도 엉망인데 기초정보학이란 게 구글링해도 나오는 게 없는 학문입니다. 중간고사 전 까지는 등록금 날리는 강의 수준입니다. 중간고사 이후에는 통계 기법을 적용해서 데이터 분석을 하는데 강의 수준이 전공 수업이라고 생각할 수 없을 만큼 저퀄리티이며 중간에 다른 사람이 강의를 맡기도 했습니다. 어렵다 쉽다를 책정할 수 없는 과제와 시험이 주어지고 채점 기준을 제시하긴 히지만 투자한 노력이 아니라 운에 따라 학점이 결정된다고 생각하시면 될 것 같습니다. 컴퓨터학과 전공 수업 중에 최악의 강의였습니다.",도움이 돼요 0,2
588,588,20-1,COSE363,정보와정보학,김자미,#화(3) 목(3-4),3,대영,4,4,4,3,"인문학과 통계학을 같이 배우는 느낌입니다
시간과 노력이 많이 필요하지만 성취감은 그만큼 커요",도움이 돼요 0,1
589,589,20-1,COSE363,정보와정보학,김자미,#화(3) 목(3-4),3,짱구는절대못말려,2,3,4,1,"배우는 내용이 생각한것랑 좀 많이 다르는것 느낌인 것 같음...  추천하지는 않을 것 같음... 학점은 잘 주시는 편인것 같음, 교수님 강의력이 좀 부족하는 편인것 같음...",도움이 돼요 0,5
590,590,20-1,COSE363,정보와정보학,김자미,#화(3) 목(3-4),1,고니라니,1,1,5,1,학점을 대박 잘주시지만 배우는 건 거의 없습니다. 배우는데 깊이도 별로없습니다.,도움이 돼요 0,1
591,591,20-1,COSE363,정보와정보학,김자미,#화(3) 목(3-4),5,리브리,3,5,5,5,"수업은 정보학 이론 개념부터 통계, 머신러닝까지 폭 넓게 배워서 정보와 정보학에 대한 이해를 넓힐 수 있습니다. 
실습으로는 SPSS프로그램을 다루는 방법에 대해서 배우는데 진짜 유용합니다. 소논문이나 논문쓸때 사용할 수 있을 듯 합니다 ㅎㅎ",도움이 돼요 0,5
592,592,20-1,COSE363,정보와정보학,김자미,#화(3) 목(3-4),3,Gomer,1,4,3,1,정확히 뭘 배워야 하는 수업인지는 아직도 잘 모르겠지만 실습만 어찌어찌 내면 시험 망쳤는데도 비쁠은 그냥 받아가는것 같아요. 마지막 기말을 보고서 형식으로 대체했는데 제대로 한 사람이 몇명이나 될듯 싶네요. 수업내용은 굉장히 난해해요.,도움이 돼요 0,5
593,593,20-1,COSE363,정보와정보학,김자미,#화(3) 목(3-4),1,나므,5,4,5,1,"ㅋ 학점 잘 주신거 같긴 한데 한 학기 고생한 거 비하면 S받아야함.
교수님 전달력 최악 수업 내용은 표절하시고. 인터넷에서 그대로 가야오심. 
설명 너무너무 못하셔서 무슨 말하고 있는지 모르겠고 정보정보정보
과제 몇번 있었고 (설문) 텀은 spss로 해서 리포트 중간 기말 다 있었습니다 
뭘 배우고 있는지 1도 모르고 교수님이 친절하시나 말을 너무 애매하게 해서ㅋㅋㅋㅋ 
뭔 말 하고 있는지 못 알아들었음. 중간은 온라인으로 봤고 문제 4개 나왔는데 
다 서술형이었는데 그건 문제 아니지만 시험 준비. 범위 등 여러가지 문제 있었음 
텀은 ㅎㅎ ㅎㅎ 기말은 2시간인가 시간 줘서 리포트형 (텀이랑 똑같) 온라인 시험이었는데 
대부분 사람들 시간 부족했음. 하여튼 정보 전달 배우는 수업이었으나 교수님이 정보 전달 못함. 
중간 잘 봐서 그런지 뭘 때문인지 에이쁠 나왔지만 왠만하면 피하시길.
다만 정보학이랑 자연어 사이에 골아야 한다면 정보학 듣겠다",도움이 돼요 0,5
594,594,20-1,COSE363,정보와정보학,김자미,#화(3) 목(3-4),3,푸들,3,1,5,1,"매 수업 시작하는 시간에 유튜브에 강의를 공개하고 하루 정도 기간을 주십니다. 그 후에는 내려가고 출석체크를 따로 하지는 않는 것 같아요.

수업내용: 정확히 뭘 배우는 수업인지 잘 모르겠어요. 중간고사 전까지는 생물정보, 사회 정보, 열평형부터 해서 슈뢰딩거의 고양이와 양자역학에 대해 다룹니다. 솔직히 이때 수업 들으면서 이게 어떻게 컴과 전공인지 이걸 왜 들어야하는지 현타가 왔어요. 기말고사때는 SPSS랑 여러 프로그램들을 엄청 얕게 들어갑니다.

과제 및 시험: 시험은 중간 및 기말 둘 다 zoom 오픈북으로 봤어요. 중간은 논술형이었고 기말은 프로그램 돌려서 데이터에 대한 레포트를 쓰는 방식입니다. 과제 자체도 유튜브 영상을 보고 감상문(?) 제출하기, SPSS 데이터 분석 이 정도입니다.

학점: 중간고사는 전 날 하루 공부하고 기말은 통계 베이스가 있어서 공부를 안 했습니다. 그 탓에 기말이 정말 망했다고 생각해서 B0를 각오하고 있었는데 A+이 나와서 정말 얼떨떨했습니다. 중간고사도 100명 중에 3~40등 정도 했는데 학점 정말 잘 주시는 것 같습니다

교수님 정말 착하신데 학점으로도 강의 내용에 대한 기억이 미화가 되지 않았습니다..물론 내용을 제대로 알아보지 않고 수강신청한 제 잘못인 것 같네요,,",도움이 돼요 0,3
595,595,20-1,COSE221,논리설계(영강) T,정성우,#화(2) 목(2),5,PhKD,3,3,4,4,"1). 출석 X
2).  실시간 -> 녹강으로 변경하셨습니다. 개인적으로 녹강이 더 좋았습니다.
3). 중간/기말 모두 과제로 하셨고, 텀프 2개도 있었습니다. verilog는 처음이라 어려웠지만, 생각해보면 되게 간단한 과제였기 때문에 좋았습니다.
4). 학점.. 너무 잘 주셔서 당황스러웠습니다..",도움이 돼요 2,4
596,596,20-1,COSE221,논리설계(영강) T,정성우,#화(2) 목(2),1,착쓰,4,4,3,2,"공부만 한다면 따라가기 그렇게 어렵지는 않을 것 같아요.
중간에 베릴로그 과제에서 베릴로그를 조금 다룰줄 안다면 쉽게 과제 점수를 챙기실 수 있을 것 같아요. 
영어 발음도 멋있으십니다..!",도움이 돼요 0,5
